-0.10000000000000002, 208.22796352583532
-0.07526595744680852, 217.94832826747665
-0.05013297872340425, 227.65957446808488
-0.0401595744680851, 244.574468085106
-0.030186170212765956, 264.9179331306989
-0.020212765957446782, 288.6899696048631
-0.01502659574468082, 305.71428571428555
-0.010239361702127636, 336.4620060790271
-0.005452127659574452, 377.4954407294831
0.00013297872340428674, 466.510638297872
0.002127659574468088, 517.8936170212764
0.004920212765957471, 572.6869300911853
0.007313829787234077, 610.3465045592702
0.010106382978723433, 682.2826747720362
0.014893617021276617, 870.7446808510635
0.02007978723404258, 1086.626139817629
0.02486702127659579, 1336.8024316109422
